LAB	EXP	original_es	original_ci_lower	original_ci_upper	replication_es	ci_lower	ci_upper	log_es_ratio_individual	es_ratio_individual	pvalue	t_score_individual	t_pvalue	original_cv	replication_cv	subjective_success	ma_only
LAB33	MTT45	0.6348782724359695	0.3580837792289521	0.9116727656429868	0.04302104701279769	-0.19856421956632112	0.2846063135919165	0.5918572254231718	1.8073419417092633	0.5236322971064741	0.7662082542838866	NA	0.1412732662599351	0.07024593762965299	FALSE	FALSE
LAB42	MTT45	0.6348782724359695	0.3580837792289521	0.9116727656429868	-0.054314893136549525	-0.21185663690681628	0.10322685063371723	0.689193165572519	1.9921075836740219	0.3527312476727022	-1.097196380131186	NA	0.1412732662599351	0.0681075251895248	FALSE	FALSE
LAB43	MTT56	-0.46234075650016626	-0.8560094892936159	-0.06867202370671666	-0.1614251783263131	-0.5228610940437369	0.20001073739111075	0.30091557817385317	1.3510952747928255	0.282739954314011	1.2400210569283143	NA	0.15238208281170412	0.18925445428379503	FALSE	FALSE
LAB49	MTT56	-0.46234075650016626	-0.8560094892936159	-0.06867202370671666	-0.006673259247146792	-0.17369610013444306	0.16034958164014948	0.45566749725301947	1.5772258256496496	0.9221887225468893	0.10270546779157529	NA	0.15238208281170412	0.11216401890585778	FALSE	FALSE
LAB22	MTT60	-0.32609031574810077	-0.4057771333660043	-0.2464034981301972	0.08493538790199812	-0.3567371946976813	0.5266079705016775	0.4110257036500989	1.508364126523521	0.4950095265792499	-0.8274171705606954	NA	0.03368961540389066	0.13105746147723915	TRUE	FALSE
LAB31	MTT67	-0.5434360196780522	-0.6645903777117635	-0.42228166164434094	0.044919425012227794	-0.6271395290115679	0.7169783790360235	0.58835544469028	1.8010240948333023	0.5517773022717977	NA	NA	0.08271780712598646	0.054079930369188255	FALSE	TRUE
LAB33	MTT67	-0.5434360196780522	-0.6645903777117635	-0.42228166164434094	0.07796090454079903	-0.16600771248198404	0.3219295215635821	0.6213969242188513	1.8615266380475088	0.3029227133080935	-1.374925606537669	NA	0.08271780712598646	0.07215101208963791	FALSE	FALSE
LAB49	MTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.3455140993394699	-0.6743071527051936	-0.016721045973746296	0.36743570851665514	1.4440269569100694	0.044246041787220254	3.3442922762824856	NA	0.0591666504103082	0.12111566999470483	FALSE	FALSE
LAB54	MTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.9780607226213509	-1.6781470753292667	-0.27797436991343516	-0.26511091476522586	0.7671208602269762	0.02657735597840977	6.011052239156021	NA	0.0591666504103082	0.10891648639879326	TRUE	FALSE
LAB60	MTT71	-0.712949807856125	-0.9186325336438739	-0.5072670820683762	-0.579709977057246	-0.8185804741643445	-0.3408394799501475	0.13323983079887902	1.1425239779135714	0.00101816742448571	5.938360870293513	NA	0.0591666504103082	0.13112993492433098	TRUE	FALSE
LAB85	MTT81	-1.126521076785186	-1.7243017885082654	-0.5287403650621069	-0.13260177834747333	-0.4635096735968096	0.19830611690186295	0.9939192984377128	2.701802920334696	0.30286140321715466	1.2223156383455476	NA	0.09487267438339583	0.12799038292192388	TRUE	FALSE
LAB19	MTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	-1.0818291567271971	-1.924031925924023	-0.23962638753037113	-0.8231879530598301	0.4390298147522834	0.019988647258544788	3.1431155077231763	NA	0.10077976701137657	0.3260299391917988	FALSE	FALSE
LAB32	MTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	-0.07777035136688802	-0.137662686237332	-0.01787801649644405	0.18087085230047906	1.198260416723553	0.01914060863691985	3.177321352373184	NA	0.10077976701137657	0.04401199636827056	TRUE	FALSE
LAB75	MTT83	-0.2586412036673671	-0.3936010724925274	-0.12368133484220681	0.1571814199939452	-0.2982045017121011	0.6125673416999915	0.4158226236613123	1.515617010430548	0.35225996954756356	NA	NA	0.10077976701137657	0.21823539719795088	FALSE	TRUE
LAB19	MTT86	-0.22528333902790806	-0.44454189550012757	-0.006024782555688529	-0.3562168910546423	-0.7046050936304147	-0.007828688478869972	-0.13093355202673426	0.8772760656709118	0.04734739202491133	3.2539595785248663	NA	0.05541110874020301	0.12753032717923274	TRUE	FALSE
LAB42	MTT86	-0.22528333902790806	-0.44454189550012757	-0.006024782555688529	0.4607861190207935	-1.2258147206650585	2.1473869587066456	0.6860694580487016	1.9858945311581033	0.44857291120472226	-0.8694571041935933	NA	0.05541110874020301	0.919176318043895	FALSE	FALSE
LAB13	MTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.05267966425605205	-0.03622965832947416	0.14158898684157825	0.47794858680611835	1.6127625639776788	0.2039361652242677	1.4010635560269689	NA	0.22709110588125273	0.07717982061868496	FALSE	FALSE
LAB21	MTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.12804015063526236	-0.15186331777773854	0.40794361904826326	0.402588100426908	1.4956906904089207	0.3152429885711322	1.0816830784068692	NA	0.22709110588125273	0.2518780462048413	FALSE	FALSE
LAB28	MTT87	0.5306282510621704	0.26298531876356585	0.798271183360775	0.13577255888237139	-0.05965585053705727	0.3312009683018	0.394855692179799	1.4841699981292005	0.1444247451651629	1.6428066236010987	NA	0.22709110588125273	0.17649736443520891	FALSE	FALSE
LAB48	PCR11	0.48365995569322123	0.3216780941647896	0.6456418172216529	0.03828812997378713	-0.3718091181603493	0.4483853781079234	0.4453718257194341	1.5610705341080642	0.8313400301619485	0.15328985868617975	NA	0.14244225808959884	-16.919053161717827	TRUE	FALSE
LAB90	PCR11	0.48365995569322123	0.3216780941647896	0.6456418172216529	-0.012130075659798418	-0.9708236704269575	0.9465635191073605	0.49579003135301963	1.6417947961934298	0.9780547046472644	-0.019551033998870142	NA	0.14244225808959884	122.81356923856788	FALSE	FALSE
LAB14	PCR114	0.5833323145527387	0.38173832212792824	0.7849263069775492	0.22103693424522544	-0.5839520697308868	1.0260259382213375	0.3622953803075133	1.4366232295054864	0.3945196189900793	0.7210755846173013	NA	0.08136760173292795	-2.354617109830136	TRUE	FALSE
LAB43	PCR114	0.5833323145527387	0.38173832212792824	0.7849263069775492	0.3405406425973208	-1.6074680278297044	2.288549313024346	0.2427916719554179	1.2748030192327229	0.5632692946063255	0.46607965367071597	NA	0.08136760173292795	-3.642847087721614	TRUE	FALSE
LAB35	PCR125	0.39500809079258997	0.04036875404008078	0.7496474275450992	0.2980532876407763	0.08415081862196062	0.5119557566595919	0.09695480315181365	1.10181057413038	0.007471230656761568	1.9500700335793655	NA	0.3571534736023735	-2.4107610621560425	TRUE	FALSE
